id;address;population;Longitude;Latitude
7565513;г. Москва, ул. Руставели, д. 4, к. 2;156;37.58759;55.8112
7565537;г. Москва, ул. Руставели, д. 6, к. 5;182;37.58829;55.81223
7565538;г. Москва, ул. Руставели, д. 6, к. 6;182;37.58925;55.81232
7565514;г. Москва, ул. Руставели, д. 6А, к. 1;208;37.58831;55.81164
7565535;г. Москва, ул. Руставели, д. 6А, к. 2;208;37.58906;55.81172
7565536;г. Москва, ул. Руставели, д. 6А, к. 3;208;37.58981;55.81179
7565539;г. Москва, ул. Руставели, д. 8, к. 1;153;37.59023;55.81241
7565540;г. Москва, ул. Руставели, д. 8, к. 2;153;37.59106;55.81249
7565541;г. Москва, ул. Руставели, д. 8Б;112;37.59114;55.81131
7565542;г. Москва, ул. Руставели, д. 9;156;37.59119;55.81306
7558738;г. Москва, ул. Руставели, д. 9а, к. 1;120;37.59052;55.8139
7558744;г. Москва, ул. Руставели, д. 9а, к. 2;114;37.59027;55.81465
7565544;г. Москва, ул. Руставели, д. 10, к. 2;169;37.59207;55.81186
7565543;г. Москва, ул. Руставели, д. 10, к. 3;125;37.59219;55.81151
7565545;г. Москва, ул. Руставели, д. 10, к. 4;164;37.59264;55.81263
7565546;г. Москва, ул. Руставели, д. 12/7, к. А;140;37.59342;55.81277
7565547;г. Москва, ул. Руставели, д. 12/7, к. Б;143;37.59374;55.81156
7565548;г. Москва, ул. Руставели, д. 13/12, к. 1;237;37.59485;55.8134
7565549;г. Москва, ул. Руставели, д. 13/12, к. 2;224;37.59476;55.81438
7565550;г. Москва, ул. Руставели, д. 15;333;37.59682;55.81361
7828990;г. Москва, ул. Руставели, д. 15А, стр. 1;156;37.59613;55.81434
7829008;г. Москва, ул. Руставели, д. 15А, стр. 1А;73;37.59677;55.8144
7565552;г. Москва, ул. Руставели, д. 17;125;37.59781;55.8145
7565553;г. Москва, ул. Руставели, д. 17А;101;37.59768;55.8151
7565554;г. Москва, ул. Руставели, д. 19;580;37.5999;55.81395
7631512;г. Москва, ул. Рыбинская 2-я, д. 12;179;37.65774;55.79045
7631520;г. Москва, ул. Рыбинская 3-я, д. 1;356;37.65978;55.79131
7631531;г. Москва, ул. Рыбинская 3-я, д. 12;104;37.65864;55.79128
7631541;г. Москва, ул. Рыбинская 3-я, д. 19;127;37.66167;55.79051
7644139;г. Москва, ул. Рыбинская 3-я, д. 21, к. 1;367;37.6622;55.78999
8507110;г. Москва, ул. Рыбинская 3-я, д. 21, к. 2;744;37.6639;55.79007
7631618;г. Москва, ул. Рыбинская 3-я, д. 21, к. 3;437;37.66381;55.78927
7644150;г. Москва, ул. Рыбинская 3-я, д. 26, стр. 1;52;37.6624;55.78942
7644163;г. Москва, ул. Рыбинская 3-я, д. 26, стр. 2;8;37.66221;55.78953
7631625;г. Москва, ул. Рыбинская 3-я, д. 28;10;37.6624;55.78919
7644290;г. Москва, ул. Рыбинская 3-я, д. 30;135;37.66322;55.78896
7799015;г. Москва, пер. Рыбников, д. 13/3;244;37.63489;55.76715
8923255;г. Москва, ул. Рябиновая, д. 4;328;37.42294;55.71817
8158083;г. Москва, ул. Рябиновая, д. 6;330;37.42288;55.71774
7946272;г. Москва, ул. Рябиновая, д. 8, к. 1;244;37.42187;55.71698
8033972;г. Москва, ул. Рябиновая, д. 42;36;37.42528;55.67923
9001584;г. Москва, п. Рязановское, п. Ерино, д. 1;208;37.51128;55.44875
8231644;г. Москва, п. Рязановское, п. Ерино, д. 1, стр. (в/г 16);114;37.51128;55.44875
8281816;г. Москва, п. Рязановское, п. Ерино, д. 2;208;37.51227;55.44886
8913784;г. Москва, п. Рязановское, п. Ерино, д. 3;244;37.51393;55.4483
8913785;г. Москва, п. Рязановское, п. Ерино, д. 4;156;37.51325;55.44897
8914172;г. Москва, п. Рязановское, п. Ерино, д. 5;156;37.51569;55.44682
8913786;г. Москва, п. Рязановское, п. Ерино, д. 6;156;37.51649;55.44698
8913787;г. Москва, п. Рязановское, п. Ерино, д. 7;156;37.51725;55.44732
8913788;г. Москва, п. Рязановское, п. Ерино, д. 8;156;37.51755;55.44694
8913789;г. Москва, п. Рязановское, п. Ерино, д. 9;208;37.51497;55.44643
8913790;г. Москва, п. Рязановское, п. Ерино, ул. Высокая, д. 1;338;37.52107;55.44934
8913791;г. Москва, п. Рязановское, п. Ерино, ул. Высокая, д. 2;338;37.52161;55.4484
6581749;г. Москва, п. Рязановское, п. Знамя Октября, д. 1;195;37.54007;55.47377
8683441;г. Москва, п. Рязановское, п. Знамя Октября, д. 2;192;37.53897;55.47328
9134326;г. Москва, п. Рязановское, п. Знамя Октября, д. 3;192;37.53826;55.47364
9123672;г. Москва, п. Рязановское, п. Знамя Октября, д. 4;244;37.53897;55.47328
9134328;г. Москва, п. Рязановское, п. Знамя Октября, д. 5;192;37.53654;55.47459
8633401;г. Москва, п. Рязановское, п. Знамя Октября, д. 6;75;37.53923;55.47427
8622910;г. Москва, п. Рязановское, п. Знамя Октября, д. 7;156;37.54113;55.47414
8622955;г. Москва, п. Рязановское, п. Знамя Октября, д. 8;208;37.54426;55.47511
8655882;г. Москва, п. Рязановское, п. Знамя Октября, д. 9;260;37.543;55.47558
8655935;г. Москва, п. Рязановское, п. Знамя Октября, д. 10;182;37.54297;55.47505
8655983;г. Москва, п. Рязановское, п. Знамя Октября, д. 11;234;37.54317;55.47375
8656054;г. Москва, п. Рязановское, п. Знамя Октября, д. 12;234;37.53608;55.4755
8683539;г. Москва, п. Рязановское, п. Знамя Октября, д. 13;250;37.5444;55.47416
8683584;г. Москва, п. Рязановское, п. Знамя Октября, д. 14;234;37.54401;55.47704
8686936;г. Москва, п. Рязановское, п. Знамя Октября, д. 15;312;37.5414;55.47728
8686977;г. Москва, п. Рязановское, п. Знамя Октября, д. 16;234;37.5431;55.47447
8745094;г. Москва, п. Рязановское, п. Знамя Октября, д. 17;234;37.53752;55.4759
8745079;г. Москва, п. Рязановское, п. Знамя Октября, д. 18;312;37.54124;55.47689
8744662;г. Москва, п. Рязановское, п. Знамя Октября, д. 19;369;37.53933;55.47798
8744622;г. Москва, п. Рязановское, п. Знамя Октября, д. 20;156;37.54193;55.47405
8744595;г. Москва, п. Рязановское, п. Знамя Октября, д. 21;156;37.53837;55.47452
8744568;г. Москва, п. Рязановское, п. Знамя Октября, д. 23;187;37.53787;55.47508
8744546;г. Москва, п. Рязановское, п. Знамя Октября, д. 24;187;37.5369;55.47518
8744406;г. Москва, п. Рязановское, п. Знамя Октября, д. 25;234;37.53658;55.47742
8693818;г. Москва, п. Рязановское, п. Знамя Октября, д. 27;374;37.54308;55.47634
8693777;г. Москва, п. Рязановское, п. Знамя Октября, д. 29;671;37.54095;55.47656
9069655;г. Москва, п. Рязановское, п. Знамя Октября, д. 50;312;37.54276;55.47698
8146764;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 1;710;37.54423;55.47198
8153215;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 2;640;37.54458;55.47072
8156302;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 3;525;37.54421;55.46943
8156308;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 4;374;37.54263;55.47087
8156314;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 5;642;37.54317;55.47006
8156322;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 6;759;37.54482;55.46853
8153216;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 7;603;37.54261;55.46843
8156326;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 8;1391;37.54475;55.46749
8987351;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 9, к. -, стр. -;1009;37.54252;55.46642
8987382;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. 10;390;37.54485;55.46615
9006067;г. Москва, п. Рязановское, п. Знамя Октября, мкр. Родники, д. дом 4;244;37.54281;55.4691
8913783;г. Москва, п. Рязановское, д. Мостовское, д. 2;42;37.47235;55.48345
8913792;г. Москва, п. Рязановское, п. Остафьево, д. 1;52;37.48732;55.50022
9134197;г. Москва, п. Рязановское, п. Остафьево, д. 2;21;37.48725;55.49895
9134213;г. Москва, п. Рязановское, п. Остафьево, д. 3;21;37.48807;55.4996
9134226;г. Москва, п. Рязановское, п. Остафьево, д. 4;21;37.48844;55.49851
9134264;г. Москва, п. Рязановское, п. Остафьево, д. 5;21;37.48856;55.49898
6581670;г. Москва, п. Рязановское, п. Остафьево, д. 6;21;37.48654;55.49904
8913793;г. Москва, п. Рязановское, п. Остафьево, д. 7;31;37.48867;55.49952
9134273;г. Москва, п. Рязановское, п. Остафьево, д. 8;42;37.48793;55.49895
8913794;г. Москва, п. Рязановское, п. Остафьево, д. 9;42;37.48567;55.49966
9134290;г. Москва, п. Рязановское, п. Остафьево, д. 10;42;37.50206;55.49417
8913795;г. Москва, п. Рязановское, п. Остафьево, д. 12;52;37.48804;55.50029
8913796;г. Москва, п. Рязановское, п. Остафьево, д. 13;104;37.48344;55.49818
8913797;г. Москва, п. Рязановское, п. Остафьево, д. 15;104;37.48433;55.49838
8913798;г. Москва, п. Рязановское, п. Остафьево, д. 16;104;37.48345;55.49871
8913799;г. Москва, п. Рязановское, п. Остафьево, д. 18;62;37.48755;55.49942
8913800;г. Москва, п. Рязановское, п. Остафьево, д. 19;62;37.48641;55.49948
8913801;г. Москва, п. Рязановское, п. Остафьево, д. 20;244;37.48761;55.49991
8913802;г. Москва, п. Рязановское, п. Остафьево, д. 21;62;37.48647;55.49996
8913803;г. Москва, п. Рязановское, п. Остафьево, д. 22;125;37.48987;55.49942
8913804;г. Москва, п. Рязановское, п. Остафьево, д. 23;244;37.48924;55.4988
6581730;г. Москва, п. Рязановское, п. Остафьево, д. 24;10;37.49055;55.49926
9134321;г. Москва, п. Рязановское, п. Остафьево, д. 25;8;37.48997;55.49887
8913782;г. Москва, п. Рязановское, с. Остафьево, ул. Троицкая, д. 2 1;478;37.50512;55.49323
6581741;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 1;78;37.50266;55.48897
9134324;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 2;244;37.50139;55.48872
8884751;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 5;146;37.50309;55.48838
8884812;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 6;153;37.50227;55.48801
8884856;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 7;104;37.50155;55.48826
8884923;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 8;244;37.49938;55.48772
8885149;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 9;166;37.50079;55.48575
8892321;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 9а;153;37.50093;55.48511
8892620;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 11;208;37.49946;55.48665
9056853;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 12;216;37.49939;55.48601
8892863;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 17;244;37.50033;55.48565
8246577;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 18;164;37.49958;55.48543
8246582;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 19;164;37.49989;55.485
8892966;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 39;31;37.49803;55.48702
8892987;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 40;21;37.50014;55.48658
8893100;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 41;86;37.49979;55.48707
8893225;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 42;94;37.50014;55.48658
8893246;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 43;62;37.50081;55.4866
8893287;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 44;125;37.50057;55.48707
8893306;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 45;117;37.49795;55.48649
8893333;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 46;104;37.50021;55.48749
8895721;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 47;244;37.49875;55.48659
8896011;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 48;244;37.49635;55.48607
8896093;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 49;182;37.49567;55.48578
8896167;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 50;244;37.4951;55.48541
8896290;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 51;244;37.511;55.48462
8896322;г. Москва, п. Рязановское, п. Фабрики им 1 Мая, д. 52;156;37.49606;55.48492
7575071;г. Москва, пр-кт. Рязанский, д. 15, к. 1;244;37.74256;55.73091
7575077;г. Москва, пр-кт. Рязанский, д. 15, к. 2;244;37.74286;55.73136
7575083;г. Москва, пр-кт. Рязанский, д. 17;244;37.74313;55.7308
7575087;г. Москва, пр-кт. Рязанский, д. 19, к. 1;244;37.74392;55.73069
7575092;г. Москва, пр-кт. Рязанский, д. 19, к. 2;244;37.74409;55.73116
7575097;г. Москва, пр-кт. Рязанский, д. 21;244;37.74459;55.73057
7575102;г. Москва, пр-кт. Рязанский, д. 23;244;37.74539;55.73043
7575110;г. Москва, пр-кт. Рязанский, д. 25;244;37.74609;55.73031
7575118;г. Москва, пр-кт. Рязанский, д. 27;244;37.74738;55.72997
7575122;г. Москва, пр-кт. Рязанский, д. 31;244;37.74908;55.73008
7647153;г. Москва, пр-кт. Рязанский, д. 32;244;37.78589;55.71724
7575131;г. Москва, пр-кт. Рязанский, д. 33;244;37.75077;55.7296
7647168;г. Москва, пр-кт. Рязанский, д. 34;244;37.78692;55.71733
7575137;г. Москва, пр-кт. Рязанский, д. 35;244;37.75235;55.72914
7647181;г. Москва, пр-кт. Рязанский, д. 36;94;37.78779;55.71692
7575143;г. Москва, пр-кт. Рязанский, д. 37;244;37.75297;55.72936
7647193;г. Москва, пр-кт. Рязанский, д. 38;151;37.78867;55.71737
7647203;г. Москва, пр-кт. Рязанский, д. 40/2;159;37.7897;55.71736
7647208;г. Москва, пр-кт. Рязанский, д. 41/2;169;37.75923;55.72711
7647212;г. Москва, пр-кт. Рязанский, д. 42/1;260;37.79045;55.7167
7647216;г. Москва, пр-кт. Рязанский, д. 44;260;37.79125;55.71656
7647231;г. Москва, пр-кт. Рязанский, д. 45, к. 1;200;37.76115;55.72642
7647235;г. Москва, пр-кт. Рязанский, д. 45, к. 3;185;37.76226;55.72691
7647239;г. Москва, пр-кт. Рязанский, д. 45, к. 4;359;37.76242;55.72754
7647248;г. Москва, пр-кт. Рязанский, д. 47, к. 1;244;37.7629;55.72593
7647252;г. Москва, пр-кт. Рязанский, д. 47, к. 2;208;37.76297;55.72673
7647257;г. Москва, пр-кт. Рязанский, д. 47, к. 3;208;37.7636;55.72652
7647262;г. Москва, пр-кт. Рязанский, д. 48;250;37.79337;55.71622
7647266;г. Москва, пр-кт. Рязанский, д. 49, к. 1;260;37.76454;55.72541
7647270;г. Москва, пр-кт. Рязанский, д. 49, к. 2;208;37.76438;55.72623
7647274;г. Москва, пр-кт. Рязанский, д. 49, к. 3;208;37.76509;55.72597
7647278;г. Москва, пр-кт. Рязанский, д. 49, к. 4;198;37.7657;55.72561
7647281;г. Москва, пр-кт. Рязанский, д. 50;156;37.79412;55.71628
7647284;г. Москва, пр-кт. Рязанский, д. 51;416;37.76626;55.72466
7647291;г. Москва, пр-кт. Рязанский, д. 52;260;37.79468;55.71601
7647296;г. Москва, пр-кт. Рязанский, д. 53;122;37.76772;55.72434
7647299;г. Москва, пр-кт. Рязанский, д. 53, к. 2;359;37.76873;55.72448
7647301;г. Москва, пр-кт. Рязанский, д. 54;260;37.79548;55.71588
7596439;г. Москва, пр-кт. Рязанский, д. 58, к. 1;749;37.79748;55.71519
7596451;г. Москва, пр-кт. Рязанский, д. 60;889;37.7998;55.71558
7596457;г. Москва, пр-кт. Рязанский, д. 60, к. 2;263;37.80142;55.71482
7596463;г. Москва, пр-кт. Рязанский, д. 60, к. 3;265;37.80102;55.71446
7574805;г. Москва, пр-кт. Рязанский, д. 60, к. 4;879;37.79935;55.71495
7596475;г. Москва, пр-кт. Рязанский, д. 62;468;37.80228;55.71502
7647306;г. Москва, пр-кт. Рязанский, д. 63;125;37.7793;55.72056
7596470;г. Москва, пр-кт. Рязанский, д. 64, к. 2;1368;37.8035;55.71395
7647310;г. Москва, пр-кт. Рязанский, д. 65;127;37.77993;55.72004
7647316;г. Москва, пр-кт. Рязанский, д. 67/2;447;37.786;55.71909
7596521;г. Москва, пр-кт. Рязанский, д. 68, к. 1;874;37.80651;55.71409
7647319;г. Москва, пр-кт. Рязанский, д. 69;208;37.78714;55.71881
7596531;г. Москва, пр-кт. Рязанский, д. 70, к. 1;874;37.80956;55.71332
7574818;г. Москва, пр-кт. Рязанский, д. 70, к. 2;374;37.80888;55.71268
7589766;г. Москва, пр-кт. Рязанский, д. 70, к. 3;374;37.81011;55.71235
7647320;г. Москва, пр-кт. Рязанский, д. 71, к. 1;208;37.78827;55.71863
7647324;г. Москва, пр-кт. Рязанский, д. 71, к. 2;229;37.78785;55.71912
7596539;г. Москва, пр-кт. Рязанский, д. 72, к. 1;874;37.81253;55.71253
7596551;г. Москва, пр-кт. Рязанский, д. 72, к. 2;356;37.81138;55.71204
7647327;г. Москва, пр-кт. Рязанский, д. 73;650;37.7902;55.71851
7596563;г. Москва, пр-кт. Рязанский, д. 74;653;37.81489;55.71192
7596571;г. Москва, пр-кт. Рязанский, д. 76, к. 2;874;37.81661;55.71105
7647331;г. Москва, пр-кт. Рязанский, д. 77;135;37.79487;55.71737
7574831;г. Москва, пр-кт. Рязанский, д. 78/1;746;37.82099;55.71003
7647332;г. Москва, пр-кт. Рязанский, д. 79;104;37.79593;55.7172
7594724;г. Москва, пр-кт. Рязанский, д. 80, к. 1;746;37.82401;55.70926
7699972;г. Москва, пр-кт. Рязанский, д. 80, к. 3;437;37.82308;55.7088
7647334;г. Москва, пр-кт. Рязанский, д. 81/1;208;37.79696;55.71744
7574843;г. Москва, пр-кт. Рязанский, д. 82, к. 1;559;37.82675;55.70879
7574927;г. Москва, пр-кт. Рязанский, д. 82, к. 2;218;37.8258;55.70812
7574936;г. Москва, пр-кт. Рязанский, д. 82, к. 3;218;37.82582;55.70784
7575056;г. Москва, пр-кт. Рязанский, д. 82, к. 5;94;37.82578;55.70851
7678152;г. Москва, пр-кт. Рязанский, д. 83/2, к. 1;250;37.79814;55.71709
7575088;г. Москва, пр-кт. Рязанский, д. 83, к. 2, стр. 2;244;37.79831;55.71737
7596584;г. Москва, пр-кт. Рязанский, д. 84, к. 2;237;37.8289;55.70828
7575076;г. Москва, пр-кт. Рязанский, д. 85, к. 1;286;37.79944;55.71686
7575080;г. Москва, пр-кт. Рязанский, д. 85, к. 2;286;37.79954;55.71713
7575094;г. Москва, пр-кт. Рязанский, д. 87, к. 1;250;37.80094;55.71668
7699641;г. Москва, пр-кт. Рязанский, д. 87, к. 2;250;37.80104;55.71696
7596335;г. Москва, пр-кт. Рязанский, д. 87, к. 3;208;37.80107;55.71775
7575107;г. Москва, пр-кт. Рязанский, д. 91, к. 1;928;37.80418;55.71593
7596345;г. Москва, пр-кт. Рязанский, д. 91, к. 2;208;37.80582;55.71619
9362580;г. Москва, пр-кт. Рязанский, д. 91, к. 3;244;37.80632;55.71707
7699592;г. Москва, пр-кт. Рязанский, д. 91, к. 4;260;37.80703;55.71683
7575116;г. Москва, пр-кт. Рязанский, д. 93, к. 1;653;37.80731;55.71537
7596358;г. Москва, пр-кт. Рязанский, д. 95, к. 1;218;37.80954;55.7163
7596384;г. Москва, пр-кт. Рязанский, д. 95, к. 2;208;37.81007;55.7153
7596392;г. Москва, пр-кт. Рязанский, д. 95, к. 3;260;37.80843;55.71633
7594772;г. Москва, пр-кт. Рязанский, д. 95, к. 4;260;37.80772;55.71656
7596427;г. Москва, пр-кт. Рязанский, д. 97;208;37.8089;55.71481
8820665;г. Москва, пр-кт. Рязанский, д. 97, к. 2;359;37.80985;55.71481
8031110;г. Москва, наб. Саввинская, д. 3;471;37.57098;55.7388
8134938;г. Москва, наб. Саввинская, д. 5;60;37.57059;55.73777
8095914;г. Москва, наб. Саввинская, д. 7, стр. 3;94;37.57048;55.73694
7661690;г. Москва, наб. Саввинская, д. 9;120;37.56936;55.73688
8140072;г. Москва, наб. Саввинская, д. 19, стр. 1А;133;37.56459;55.73391
8140135;г. Москва, наб. Саввинская, д. 19, стр. 1Б;140;37.56501;55.73434
8133353;г. Москва, пер. Саввинский Б., д. 1;237;37.57073;55.7359
8140634;г. Москва, пер. Саввинский Б., д. 2, к. 1;153;37.56996;55.73651
8031118;г. Москва, пер. Саввинский Б., д. 2, стр. 7;42;37.57031;55.73614
8031123;г. Москва, пер. Саввинский Б., д. 3;218;37.57011;55.73558
8140201;г. Москва, пер. Саввинский Б., д. 10, стр. 1;255;37.5658;55.73375
8031114;г. Москва, пер. Саввинский Б., д. 16;101;37.56393;55.7315
8140315;г. Москва, пер. Саввинский Б., д. 19;185;37.56547;55.73267
8135265;г. Москва, пер. Саввинский М., д. 5;244;37.55982;55.7305
8097691;г. Москва, ул. Садовая Б., д. 1;263;37.59062;55.76631
8097776;г. Москва, ул. Садовая Б., д. 3, стр. 1;343;37.5916;55.76706
8097777;г. Москва, ул. Садовая Б., д. 3, стр. 7;42;37.5914;55.7678
8097778;г. Москва, ул. Садовая Б., д. 3, стр. 10;42;37.59145;55.76836
8097779;г. Москва, ул. Садовая Б., д. 6;70;37.59195;55.76621
8210695;г. Москва, ул. Садовая Б., д. 10;39;37.59339;55.76721
7742396;г. Москва, ул. Садовая-Каретная, д. 4/6, стр. 1;252;37.60633;55.77237
7742400;г. Москва, ул. Садовая-Каретная, д. 8, стр. 1;34;37.60706;55.77246
7742404;г. Москва, ул. Садовая-Каретная, д. 8, стр. 2;42;37.60748;55.7722
7742407;г. Москва, ул. Садовая-Каретная, д. 8, стр. 4;39;37.60751;55.77159
7742411;г. Москва, ул. Садовая-Каретная, д. 8, стр. 5;10;37.60739;55.77181
7728300;г. Москва, ул. Садовая-Каретная, д. 20, стр. 1;42;37.61028;55.77292
7728302;г. Москва, ул. Садовая-Каретная, д. 20, стр. 2;83;37.61087;55.77247
9321346;г. Москва, ул. Садовая-Каретная, д. 22, стр. 1;3;37.61113;55.77293
7728306;г. Москва, ул. Садовая-Каретная, д. 24/7;55;37.61173;55.77299
8097782;г. Москва, ул. Садовая-Кудринская, д. 7;244;37.58564;55.76136
8097783;г. Москва, ул. Садовая-Кудринская, д. 8;10;37.58621;55.76043
8098374;г. Москва, ул. Садовая-Кудринская, д. 8..12;177;37.58649;55.76093
8098357;г. Москва, ул. Садовая-Кудринская, д. 14/16;198;37.58736;55.76157
8097785;г. Москва, ул. Садовая-Кудринская, д. 19;52;37.58861;55.76494
8097787;г. Москва, ул. Садовая-Кудринская, д. 21, стр. 1;179;37.58829;55.76565
8097788;г. Москва, ул. Садовая-Кудринская, д. 21, стр. 4;23;37.58895;55.76558
8097789;г. Москва, ул. Садовая-Кудринская, д. 21а;88;37.58904;55.76522
8097791;г. Москва, ул. Садовая-Кудринская, д. 23, стр. 1;42;37.58955;55.76559
8097792;г. Москва, ул. Садовая-Кудринская, д. 23, стр. 3;75;37.58877;55.76594
8097794;г. Москва, ул. Садовая-Кудринская, д. 23, стр. 4;107;37.58832;55.76606
8097795;г. Москва, ул. Садовая-Кудринская, д. 23, стр. 5;18;37.58925;55.76594
8033996;г. Москва, ул. Садовая-Кудринская, д. 26/40;140;37.5889;55.7631
8098366;г. Москва, ул. Садовая-Кудринская, д. 28,30;166;37.58984;55.76459
8097796;г. Москва, ул. Садовая-Кудринская, д. 32;39;37.59022;55.76502
7742416;г. Москва, ул. Садовая-Самотечная, д. 2/12;60;37.61283;55.77302
7742419;г. Москва, ул. Садовая-Самотечная, д. 4;101;37.61342;55.7724
7742428;г. Москва, ул. Садовая-Самотечная, д. 4а;31;37.61328;55.77303
7742434;г. Москва, ул. Садовая-Самотечная, д. 5;94;37.61536;55.77419
9345928;г. Москва, ул. Садовая-Самотечная, д. 5, к. 2;122;37.61528;55.77446
7742438;г. Москва, ул. Садовая-Самотечная, д. 6, стр. 1;52;37.61393;55.77269
7742442;г. Москва, ул. Садовая-Самотечная, д. 7, стр. 1;101;37.61602;55.77394
7742445;г. Москва, ул. Садовая-Самотечная, д. 7, стр. 2;57;37.616;55.77429
7742448;г. Москва, ул. Садовая-Самотечная, д. 9;94;37.6166;55.77394
7742413;г. Москва, ул. Садовая-Самотечная, д. 11;78;37.61705;55.77393
9063781;г. Москва, ул. Садовая-Самотечная, д. 12, к. 1;161;37.61684;55.77308
7799158;г. Москва, ул. Садовая-Спасская, д. 1/2, к. А;244;37.64227;55.77186
8034001;г. Москва, ул. Садовая-Спасская, д. 3, к. 1;736;37.64119;55.77166
8034010;г. Москва, ул. Садовая-Спасская, д. 3, к. 2;702;37.64271;55.77123
8950708;г. Москва, ул. Садовая-Спасская, д. 3, к. тест;244;37.6418;55.77135
7799166;г. Москва, ул. Садовая-Спасская, д. 12/23, стр. 2;153;37.64162;55.77055
7799177;г. Москва, ул. Садовая-Спасская, д. 17/2;36;37.64677;55.76986
7799184;г. Москва, ул. Садовая-Спасская, д. 19, к. 1;218;37.64709;55.76975
7713505;г. Москва, ул. Садовая-Спасская, д. 21/1;699;37.64929;55.76942
7810570;г. Москва, ул. Садовая-Сухаревская, д. 8/12, стр. 3;244;37.6259;55.77315
7810561;г. Москва, ул. Садовая-Сухаревская, д. 13/15;346;37.62543;55.77405
7742464;г. Москва, ул. Садовая-Триумфальная, д. 4/10;343;37.59918;55.7704
7945363;г. Москва, ул. Садовая-Триумфальная, д. 6;29;37.59922;55.76999
8174875;г. Москва, ул. Садовая-Триумфальная, д. 12/14;244;37.60139;55.77108
7742456;г. Москва, ул. Садовая-Триумфальная, д. 16, стр. 1;42;37.60212;55.77133
7742458;г. Москва, ул. Садовая-Триумфальная, д. 16, стр. 2;16;37.60269;55.77114
7742462;г. Москва, ул. Садовая-Триумфальная, д. 16, стр. 3;16;37.60237;55.77104
7945360;г. Москва, ул. Садовая-Триумфальная, д. 18;29;37.60326;55.77124
8174912;г. Москва, ул. Садовая-Триумфальная, д. 18/20;244;37.60289;55.77157
8102898;г. Москва, ул. Садовая-Черногрязская, д. 3Б, стр. 1;216;37.65263;55.76735
8102902;г. Москва, ул. Садовая-Черногрязская, д. 5/9;289;37.65342;55.76652
8102895;г. Москва, ул. Садовая-Черногрязская, д. 11/2;187;37.65422;55.76595
8102896;г. Москва, ул. Садовая-Черногрязская, д. 13/3, стр. 1;463;37.65651;55.76522
8102897;г. Москва, ул. Садовая-Черногрязская, д. 16_18, стр. 1;406;37.65384;55.76526
8085675;г. Москва, ул. Садовники, д. 5;117;37.65312;55.67689
8085683;г. Москва, ул. Садовники, д. 7;104;37.65401;55.67643
8085687;г. Москва, ул. Садовники, д. 9;112;37.65519;55.6763
8085693;г. Москва, ул. Садовники, д. 10;931;37.65378;55.67049
8085695;г. Москва, ул. Садовники, д. 10, к. 1;744;37.65272;55.67105
8126097;г. Москва, ул. Садовническая, д. 11, стр. 10;244;37.62981;55.74759
8105590;г. Москва, ул. Садовническая, д. 18;244;37.6299;55.747
8094190;г. Москва, ул. Садовническая, д. 21;148;37.63369;55.74683
8126103;г. Москва, ул. Садовническая, д. 25;244;37.63434;55.74642
8126108;г. Москва, ул. Садовническая, д. 27, стр. 1;244;37.63473;55.74623
8193772;г. Москва, ул. Садовническая, д. 42, стр. 1;42;37.63668;55.74485
